name,id,minutes,round,total_points,value,was_home,GW
Aaron_Cresswell_402,13716,90,25,2,50,TRUE,25
Aaron_Lennon_83,13350,0,25,0,49,TRUE,25
Aaron_Mooy_199,13489,90,25,2,50,FALSE,25
Aaron_Ramsey_14,13281,24,25,1,72,FALSE,25
Aaron_Wan-Bissaka_145,13412,90,25,5,46,TRUE,25
Abd-Al-Ali Morakinyo Olaposi_Koiki_564,13888,0,25,0,40,TRUE,25
Abdelhamid_Sabiri_205,13495,0,25,0,43,FALSE,25
Abdoulaye_Doucour�_390,13703,0,25,0,59,FALSE,25
Aboubakar_Kamara_189,13479,0,25,0,45,FALSE,25
Adalberto_Pe�aranda_554,13878,0,25,0,50,FALSE,25
Adama_Diakhaby_471,13787,83,25,2,45,FALSE,25
Adama_Traor�_500,13817,1,25,1,51,FALSE,25
Adam_Lallana_250,13541,68,25,2,69,FALSE,25
Adam_Masina_386,13699,0,25,0,43,FALSE,25
Adam_Smith_29,13296,90,25,0,43,FALSE,25
Ademola_Lookman_170,13453,30,25,1,51,TRUE,25
Ademola_Lookman_170,13454,0,25,0,51,TRUE,25
Adrian_Mariappa_382,13695,90,25,6,42,FALSE,25
Adrien Sebastian_Perruchet Silva_231,13522,0,25,0,47,TRUE,25
Adri�n_San Miguel del Castillo_399,13713,0,25,0,43,TRUE,25
Ainsley_Maitland-Niles_20,13287,0,25,0,44,FALSE,25
Alberto_Moreno_240,13531,0,25,0,41,FALSE,25
Aleksandar_Mitrovic_480,13796,90,25,2,65,FALSE,25
Alexander_S�rloth_153,13420,0,25,0,48,TRUE,25
Alexandre Nascimento_Costa Silva_560,13884,0,25,0,45,TRUE,25
Alexandre_Lacazette_22,13289,90,25,2,93,FALSE,25
Alexis_S�nchez_295,13608,66,25,3,100,FALSE,25
Alex_Iwobi_15,13282,65,25,2,54,FALSE,25
Alex_McCarthy_328,13641,90,25,4,44,FALSE,25
Alex_Oxlade-Chamberlain_248,13539,0,25,0,64,FALSE,25
Alex_Pritchard_206,13496,6,25,1,48,FALSE,25
Alex_Smithies_89,13356,0,25,0,43,TRUE,25
Alfie_Jones_595,13919,0,25,0,40,FALSE,25
Alfie_Mawson_487,13804,0,25,0,48,FALSE,25
Alfie_Whiteman_538,13862,0,25,0,40,TRUE,25
Alireza_Jahanbakhsh_476,13792,0,25,0,67,TRUE,25
Alisson_Ramses Becker_468,13782,90,25,2,60,FALSE,25
Anders_Lindegaard_485,13802,0,25,0,43,TRUE,25
Ander_Herrera_299,13612,90,25,3,50,FALSE,25
Andreas_Christensen_119,13386,90,25,6,50,TRUE,25
Andreas_Pereira_481,13797,0,25,0,45,FALSE,25
Andrew_Robertson_247,13538,90,25,2,68,FALSE,25
Andrew_Surman_35,13302,90,25,2,46,FALSE,25
Andre_Gray_395,13709,20,25,1,59,FALSE,25
Andriy_Yarmolenko_453,13767,0,25,0,67,TRUE,25
Andros_Townsend_149,13416,90,25,3,58,TRUE,25
Andr� Filipe_Tavares Gomes_508,13827,90,25,9,54,TRUE,25
Andr� Filipe_Tavares Gomes_508,13828,62,25,2,54,TRUE,25
Andr�-Frank_Zambo Anguissa_512,13832,0,25,0,44,FALSE,25
Andr�_Sch�rrle_478,13794,0,25,0,56,FALSE,25
Andy_Carroll_418,13732,11,25,1,54,TRUE,25
Angelo_Ogbonna_403,13717,90,25,2,42,TRUE,25
Angel_Gomes_568,13892,0,25,0,50,FALSE,25
Angus_Gunn_452,13766,0,25,0,43,FALSE,25
Anthony_Knockaert_55,13322,0,25,0,52,TRUE,25
Anthony_Martial_301,13614,23,25,0,72,FALSE,25
Anthony_Pilkington_103,13370,0,25,0,44,TRUE,25
Antonio_Barreca_588,13912,4,25,1,45,FALSE,25
Antonio_R�diger_118,13385,0,25,0,60,TRUE,25
Antonio_Valencia_288,13601,0,25,0,64,FALSE,25
Arijanet_Muric_529,13851,0,25,0,45,TRUE,25
Arijanet_Muric_529,13852,0,25,0,45,FALSE,25
Aron_Gunnarsson_102,13369,90,25,6,44,TRUE,25
Arthur_Masuaku_410,13724,1,25,1,43,TRUE,25
Artur_Boruc_25,13292,90,25,2,39,FALSE,25
Ashley Darel Jazz_Richards_96,13363,0,25,0,39,TRUE,25
Ashley_Barnes_85,13352,90,25,5,56,TRUE,25
Ashley_Westwood_80,13347,90,25,2,45,TRUE,25
Ashley_Williams_159,13431,0,25,0,45,TRUE,25
Ashley_Williams_159,13432,0,25,0,45,TRUE,25
Ashley_Young_293,13606,90,25,8,57,FALSE,25
Asmir_Begovic_24,13291,0,25,0,44,FALSE,25
Aymeric_Laporte_268,13567,90,25,5,59,TRUE,25
Aymeric_Laporte_268,13568,90,25,15,59,FALSE,25
Ayoze_P�rez_326,13639,90,25,2,61,FALSE,25
Bakary_Sako_148,13415,1,25,1,49,TRUE,25
Bamidele_Alli_365,13678,0,25,0,89,TRUE,25
Barry_Douglas_424,13738,0,25,0,50,FALSE,25
Beni_Baningime_174,13461,0,25,0,43,TRUE,25
Beni_Baningime_174,13462,0,25,0,43,TRUE,25
Benjamin_Chilwell_219,13509,90,25,2,50,TRUE,25
Benjamin_Mendy_267,13565,0,25,0,61,TRUE,25
Benjamin_Mendy_267,13566,0,25,0,61,FALSE,25
Ben_Davies_356,13669,0,25,0,56,TRUE,25
Ben_Foster_445,13759,90,25,8,45,FALSE,25
Ben_Gibson_491,13808,0,25,0,48,TRUE,25
Ben_Hamer_190,13480,0,25,0,40,FALSE,25
Ben_Mee_70,13337,90,25,1,46,TRUE,25
Ben_White_559,13883,0,25,0,40,TRUE,25
Ben_Wilmot_544,13868,0,25,0,40,FALSE,25
Beram_Kayal_57,13324,0,25,0,44,TRUE,25
Bernardo Mota_Veiga de Carvalho e Silva_276,13583,90,25,2,76,TRUE,25
Bernardo Mota_Veiga de Carvalho e Silva_276,13584,90,25,3,76,FALSE,25
Bernardo_Fernandes da Silva Junior_440,13754,0,25,0,42,TRUE,25
Bernard_An�cio Caldeira Duarte_507,13825,0,25,0,59,TRUE,25
Bernard_An�cio Caldeira Duarte_507,13826,72,25,2,59,TRUE,25
Bernd_Leno_2,13269,90,25,5,48,FALSE,25
Bobby_Reid_110,13377,85,25,13,52,TRUE,25
Bonatini Lohner Maia_Bonatini_438,13752,0,25,0,46,FALSE,25
Brahim_Diaz_278,13587,0,25,0,47,TRUE,25
Brahim_Diaz_278,13588,0,25,0,47,FALSE,25
Brian_Murphy_537,13861,0,25,0,40,TRUE,25
Bright_Enobakhare_436,13750,0,25,0,43,FALSE,25
Bruno_Ecuele Manga_92,13359,90,25,7,44,TRUE,25
Bruno_Saltor Grau_50,13317,0,25,0,44,TRUE,25
Bukayo_Saka_563,13887,0,25,0,45,FALSE,25
Caglar_S�y�nc�_515,13835,0,25,0,49,TRUE,25
Callum_Hudson-Odoi_131,13398,13,25,1,42,TRUE,25
Callum_Paterson_101,13368,90,25,3,50,TRUE,25
Callum_Roberts_577,13901,0,25,0,45,FALSE,25
Callum_Slattery_570,13894,90,25,2,45,FALSE,25
Callum_Wilson_43,13310,0,25,0,64,FALSE,25
Calum_Chambers_9,13276,90,25,1,42,FALSE,25
Cameron_John_596,13920,0,25,0,40,FALSE,25
Carlos_S�nchez_518,13838,0,25,0,43,TRUE,25
Carl_Jenkinson_581,13905,0,25,0,45,FALSE,25
Cenk_Tosun_177,13466,90,25,5,65,TRUE,25
Cenk_Tosun_177,13467,10,25,1,65,TRUE,25
Cesc_F�bregas_123,13390,0,25,0,62,TRUE,25
Chancel_Mbemba_316,13629,0,25,0,40,FALSE,25
Charlie_Austin_348,13661,3,25,1,55,FALSE,25
Charlie_Daniels_28,13295,0,25,0,41,FALSE,25
Charlie_Taylor_74,13341,90,25,2,44,TRUE,25
Cheikhou_Kouyat�_412,13726,0,25,0,47,TRUE,25
Christian_Atsu_320,13633,81,25,3,51,FALSE,25
Christian_Benteke_152,13419,71,25,2,63,TRUE,25
Christian_Eriksen_364,13677,90,25,3,94,TRUE,25
Christian_Fuchs_216,13506,0,25,0,41,TRUE,25
Christian_Kabasele_380,13693,0,25,0,44,FALSE,25
Christopher_Schindler_192,13482,90,25,0,43,FALSE,25
Chris_L�we_193,13483,90,25,0,44,FALSE,25
Chris_Mepham_580,13904,0,25,0,45,FALSE,25
Chris_Smalling_284,13597,0,25,0,56,FALSE,25
Chris_Wood_87,13354,75,25,2,62,TRUE,25
Ciaran_Clark_311,13624,0,25,0,45,FALSE,25
Claudio_Bravo_261,13553,0,25,0,48,TRUE,25
Claudio_Bravo_261,13554,0,25,0,48,FALSE,25
Collin_Quaner_209,13499,0,25,0,43,FALSE,25
Connor_Wickham_444,13758,0,25,0,49,TRUE,25
Conor_Coady_430,13744,90,25,1,45,FALSE,25
Conor_Coventry_548,13872,0,25,0,45,TRUE,25
Craig_Cathcart_376,13689,90,25,8,45,FALSE,25
Cuco_Martina_163,13439,0,25,0,45,TRUE,25
Cuco_Martina_163,13440,0,25,0,45,TRUE,25
Curtis_Jones_597,13921,0,25,0,45,FALSE,25
Cyrus_Christie_460,13774,61,25,2,42,FALSE,25
C�dric_Soares_332,13645,0,25,0,42,FALSE,25
C�sar_Azpilicueta_113,13380,90,25,9,63,TRUE,25
Daley_Blind_290,13603,0,25,0,50,FALSE,25
Dale_Stephens_56,13323,0,25,0,44,TRUE,25
Daniel_Amartey_226,13517,0,25,0,43,TRUE,25
Daniel_Drinkwater_128,13395,0,25,0,46,TRUE,25
Daniel_Sturridge_472,13788,0,25,0,56,FALSE,25
Danilo Luiz_da Silva_266,13563,0,25,0,51,TRUE,25
Danilo Luiz_da Silva_266,13564,0,25,0,51,FALSE,25
Danny_Batth_428,13742,0,25,0,40,FALSE,25
Danny_Ings_258,13549,26,25,1,55,FALSE,25
Danny_Rose_354,13667,12,25,1,58,TRUE,25
Danny_Simpson_217,13507,0,25,0,42,TRUE,25
Danny_Ward_105,13372,0,25,0,43,TRUE,25
Danny_Ward_457,13771,0,25,0,43,TRUE,25
Danny_Welbeck_21,13288,0,25,0,64,FALSE,25
Danny_Williams_204,13494,0,25,0,45,FALSE,25
Dan_Burn_582,13906,0,25,0,45,TRUE,25
Dan_Gosling_37,13304,68,25,2,47,FALSE,25
Daryl_Janmaat_381,13694,90,25,6,49,FALSE,25
David Junior_Hoilett_99,13366,21,25,1,50,TRUE,25
Davide_Zappacosta_120,13387,0,25,0,51,TRUE,25
David_Brooks_42,13309,0,25,0,51,FALSE,25
David_Button_179,13469,0,25,0,40,TRUE,25
David_De Gea_282,13595,90,25,11,57,FALSE,25
David_Luiz Moreira Marinho_116,13383,90,25,13,59,TRUE,25
David_Silva_271,13573,90,25,2,85,TRUE,25
David_Silva_271,13574,88,25,6,85,FALSE,25
Davinson_S�nchez_359,13672,90,25,6,58,TRUE,25
Davy_Klaassen_171,13455,0,25,0,60,TRUE,25
Davy_Klaassen_171,13456,0,25,0,60,TRUE,25
Davy_Pr�pper_60,13327,90,25,2,48,TRUE,25
DeAndre_Yedlin_310,13623,90,25,1,45,FALSE,25
Declan_Rice_406,13720,90,25,2,44,TRUE,25
Dejan_Lovren_239,13530,0,25,0,49,FALSE,25
Demarai_Gray_225,13516,73,25,2,54,TRUE,25
Denis_Odoi_181,13471,90,25,0,44,FALSE,25
Denis_Su�rez_586,13910,24,25,1,65,FALSE,25
Diego_Rico_473,13789,0,25,0,41,FALSE,25
Diogo_Jota_432,13746,76,25,5,60,FALSE,25
Divock_Origi_543,13867,15,25,1,50,FALSE,25
Domingos_Quina_517,13837,9,25,1,44,FALSE,25
Dominic_Calvert-Lewin_175,13463,17,25,1,53,TRUE,25
Dominic_Calvert-Lewin_175,13464,90,25,2,53,TRUE,25
Dominic_Solanke_259,13550,61,25,2,47,FALSE,25
Dwight_Gayle_325,13638,0,25,0,60,FALSE,25
Dwight_McNeil_534,13858,80,25,2,44,TRUE,25
Eden_Hazard_122,13389,76,25,15,109,TRUE,25
Ederson_Santana de Moraes_260,13551,90,25,2,56,TRUE,25
Ederson_Santana de Moraes_260,13552,90,25,6,56,FALSE,25
Edimilson_Fernandes_416,13730,0,25,0,45,TRUE,25
Edward_Nketiah_552,13876,0,25,0,50,FALSE,25
Eldin_Jakupovic_214,13504,0,25,0,43,TRUE,25
Elias_Kachunga_212,13502,90,25,2,48,FALSE,25
Emerson_Hyndman_41,13308,0,25,0,45,FALSE,25
Emerson_Palmieri dos Santos_121,13388,0,25,0,52,TRUE,25
Emile_Smith-Rowe_545,13869,0,25,0,45,FALSE,25
Emiliano_Mart�nez_542,13866,0,25,0,40,FALSE,25
Eric_Bailly_291,13604,90,25,6,50,FALSE,25
Eric_Dier_361,13674,1,25,1,47,TRUE,25
Erik_Durm_461,13775,0,25,0,44,FALSE,25
Erik_Lamela_363,13676,77,25,3,61,TRUE,25
Ethan_Ampadu_130,13397,0,25,0,44,TRUE,25
Etienne_Capoue_389,13702,90,25,3,48,FALSE,25
Ezequiel_Schelotto_53,13320,0,25,0,38,TRUE,25
Fabian_Delph_269,13569,0,25,0,53,TRUE,25
Fabian_Delph_269,13570,0,25,0,53,FALSE,25
Fabian_Sch�r_482,13798,90,25,2,46,FALSE,25
Fabio Henrique_Tavares_255,13546,90,25,2,55,FALSE,25
Fabi�n_Balbuena_464,13778,0,25,0,42,TRUE,25
Fabricio_Agosto Ram�rez_474,13790,0,25,0,43,FALSE,25
Federico_Fern�ndez_516,13836,0,25,0,44,FALSE,25
Felipe Anderson_Pereira Gomes_465,13779,90,25,8,71,TRUE,25
Fernando_Llorente_371,13684,30,25,4,57,TRUE,25
Fernando_Luiz Rosa_272,13575,90,25,2,53,TRUE,25
Fernando_Luiz Rosa_272,13576,90,25,2,53,FALSE,25
Filip_Benkovic_501,13818,0,25,0,50,TRUE,25
Florent_Hadergjonaj_197,13487,0,25,0,44,FALSE,25
Florian_Lejeune_314,13627,90,25,2,44,FALSE,25
Florin_Andone_66,13333,18,25,1,50,TRUE,25
Floyd_Ayit�_186,13476,2,25,1,43,FALSE,25
Fousseni_Diabat�_232,13523,0,25,0,46,TRUE,25
Francisco_Femen�a Far_383,13696,0,25,0,42,FALSE,25
Fraser_Forster_329,13642,0,25,0,42,FALSE,25
Frederick_Woodman_553,13877,0,25,0,40,FALSE,25
Frederico_Rodrigues de Paula Santos_304,13617,0,25,0,54,FALSE,25
Gabriel Fernando_de Jesus_281,13593,9,25,1,101,TRUE,25
Gabriel Fernando_de Jesus_281,13594,10,25,5,101,FALSE,25
Gary_Cahill_114,13381,0,25,0,50,TRUE,25
Gary_Madine_109,13376,0,25,0,44,TRUE,25
Ga�tan_Bong_51,13318,90,25,6,44,TRUE,25
Georges-K�vin_Nkoudou_497,13814,0,25,0,48,TRUE,25
Georginio_Wijnaldum_252,13543,0,25,0,55,FALSE,25
Gerard_Deulofeu_394,13708,69,25,3,55,FALSE,25
Glenn_Murray_62,13329,71,25,2,63,TRUE,25
Gonzalo_Higua�n_579,13903,90,25,13,95,TRUE,25
Grady_Diangana_539,13863,0,25,0,45,TRUE,25
Granit_Xhaka_17,13284,0,25,0,53,FALSE,25
Greg_Cunninghamm_467,13781,0,25,0,42,TRUE,25
Greg_Halford_97,13364,0,25,0,40,TRUE,25
Guido_Carrillo_350,13663,0,25,0,55,FALSE,25
Gylfi_Sigurdsson_172,13457,90,25,2,74,TRUE,25
Gylfi_Sigurdsson_172,13458,27,25,1,74,TRUE,25
Hamza_Choudhury_230,13521,0,25,0,43,TRUE,25
Harry_Arter_33,13300,0,25,0,49,TRUE,25
Harry_Kane_372,13685,0,25,0,124,TRUE,25
Harry_Maguire_220,13510,90,25,2,54,TRUE,25
Harry_Winks_368,13681,90,25,3,55,TRUE,25
Harvey_Barnes_571,13895,90,25,2,55,TRUE,25
Henrikh_Mkhitaryan_18,13285,0,25,0,67,FALSE,25
Heung-Min_Son_367,13680,88,25,11,86,TRUE,25
Heurelho_Gomes_373,13686,0,25,0,43,FALSE,25
Hugo_Lloris_351,13664,90,25,6,54,TRUE,25
H�vard_Nordtveit_593,13917,0,25,0,45,FALSE,25
H�ctor_Beller�n_4,13271,0,25,0,54,FALSE,25
H�lder_Costa_435,13749,13,25,1,47,FALSE,25
Ibrahima_Ciss�_521,13841,0,25,0,43,FALSE,25
Idrissa_Gueye_168,13449,0,25,0,48,TRUE,25
Idrissa_Gueye_168,13450,90,25,2,48,TRUE,25
Ilkay_G�ndogan_274,13579,90,25,1,54,TRUE,25
Ilkay_G�ndogan_274,13580,90,25,3,54,FALSE,25
Isaac_Hayden_323,13636,90,25,2,43,FALSE,25
Isaac_Mbenza_514,13834,26,25,1,59,FALSE,25
Isaac_Success Ajayi_524,13844,0,25,0,46,FALSE,25
Issa_Diop_409,13723,90,25,2,43,TRUE,25
Ivan_Cavaleiro_434,13748,0,25,0,52,FALSE,25
Jack_Cork_82,13349,90,25,2,46,TRUE,25
Jack_Simpson_32,13299,0,25,0,38,FALSE,25
Jack_Stephens_333,13646,90,25,2,42,FALSE,25
Jack_Wilshere_447,13761,0,25,0,48,TRUE,25
Jacob_Murphy_321,13634,0,25,0,47,FALSE,25
Jairo_Riedewald_144,13411,0,25,0,43,TRUE,25
Jamaal_Lascelles_312,13625,90,25,2,46,FALSE,25
James_Maddison_233,13524,61,25,2,66,TRUE,25
James_McArthur_147,13414,90,25,3,48,TRUE,25
James_McCarthy_166,13445,0,25,0,44,TRUE,25
James_McCarthy_166,13446,0,25,0,44,TRUE,25
James_Milner_254,13545,90,25,7,56,FALSE,25
James_Tarkowski_72,13339,90,25,2,47,TRUE,25
James_Tomkins_138,13405,90,25,6,43,TRUE,25
James_Ward-Prowse_338,13651,90,25,2,50,FALSE,25
Jamie_Sterry_530,13853,0,25,0,40,FALSE,25
Jamie_Vardy_234,13525,90,25,1,88,TRUE,25
Jannik_Vestergaard_463,13777,90,25,2,46,FALSE,25
Jan_Bednarek_335,13648,90,25,7,40,FALSE,25
Jan_Vertonghen_355,13668,90,25,8,59,TRUE,25
Jaroslaw_Jach_442,13756,0,25,0,40,TRUE,25
Jason_Puncheon_146,13413,0,25,0,42,FALSE,25
Jason_Steele_439,13753,0,25,0,40,TRUE,25
Javier_Hern�ndez Balc�zar_419,13733,78,25,1,61,TRUE,25
Javier_Manquillo_315,13628,0,25,0,43,FALSE,25
Jean Michael_Seri_456,13770,90,25,2,50,FALSE,25
Jefferson_Lerma_494,13811,21,25,1,45,FALSE,25
Jeffrey_Schlupp_141,13408,90,25,14,44,TRUE,25
Jeff_Hendrick_78,13345,57,25,1,52,TRUE,25
Jermain_Defoe_46,13313,0,25,0,56,FALSE,25
Jerome_Sinclair_398,13712,0,25,0,44,FALSE,25
Jesse_Lingard_300,13613,89,25,2,67,FALSE,25
Joel_Matip_243,13534,90,25,1,49,FALSE,25
Joel_Ward_441,13755,0,25,0,43,TRUE,25
Joe_Bennett_94,13361,90,25,8,44,TRUE,25
Joe_Bryan_510,13830,90,25,1,48,FALSE,25
Joe_Hart_490,13807,0,25,0,43,TRUE,25
Joe_Powell_547,13871,0,25,0,45,TRUE,25
Joe_Ralls_98,13365,90,25,3,46,TRUE,25
Joe_Tupper_576,13900,0,25,0,40,TRUE,25
Johann Berg_Gudmundsson_76,13343,32,25,1,55,TRUE,25
John_Ruddy_421,13735,0,25,0,43,FALSE,25
John_Stones_262,13555,0,25,0,52,TRUE,25
John_Stones_262,13556,90,25,6,52,FALSE,25
Jon Gorenc_Stankovic_522,13842,0,25,0,39,FALSE,25
Jonas_L�ssl_191,13481,90,25,0,44,FALSE,25
Jonathan_Castro Otto_483,13799,90,25,2,43,FALSE,25
Jonathan_Hogg_201,13491,0,25,0,44,FALSE,25
Jonathan_Walters_81,13348,0,25,0,48,TRUE,25
Jonjoe_Kenny_161,13435,53,25,0,42,TRUE,25
Jonjoe_Kenny_161,13436,90,25,1,42,TRUE,25
Jonjo_Shelvey_318,13631,0,25,0,53,FALSE,25
Jonny_Evans_222,13512,90,25,2,48,TRUE,25
Jordan_Ayew_505,13822,81,25,1,57,TRUE,25
Jordan_Henderson_249,13540,0,25,0,53,FALSE,25
Jordan_Hugill_420,13734,0,25,0,50,TRUE,25
Jordan_Pickford_154,13421,90,25,1,50,TRUE,25
Jordan_Pickford_154,13422,90,25,1,50,TRUE,25
Jordon_Ibe_38,13305,28,25,1,50,FALSE,25
Jorge Luiz_Frello Filho_459,13773,69,25,3,47,TRUE,25
Jose Luis_Mato Sanmart�n_327,13640,0,25,0,47,FALSE,25
Joseph_Gomez_242,13533,0,25,0,49,FALSE,25
Joseph_Willock_566,13890,0,25,0,45,FALSE,25
Joshua_King_45,13312,90,25,2,64,FALSE,25
Joshua_Sims_342,13655,0,25,0,44,FALSE,25
Josh_Benson_583,13907,0,25,0,45,TRUE,25
Josh_Knight_558,13882,0,25,0,40,TRUE,25
Josh_Murphy_106,13373,68,25,3,48,TRUE,25
Jos� Diogo_Dalot Teixeira_294,13607,0,25,0,53,FALSE,25
Jos� Heriberto_Izquierdo Mena_61,13328,0,25,0,59,TRUE,25
Jos�_Holebas_378,13691,90,25,6,48,FALSE,25
Jo�o Filipe Iria_Santos Moutinho_475,13791,90,25,6,52,FALSE,25
Juan_Foyth_549,13873,0,25,0,50,TRUE,25
Juan_Mata_297,13610,0,25,0,62,FALSE,25
Julian_Speroni_136,13403,0,25,0,39,TRUE,25
Juninho_Bacuna_208,13498,90,25,2,42,FALSE,25
Junior_Stanislas_36,13303,61,25,2,60,FALSE,25
J�rgen_Locadia_65,13332,90,25,2,53,TRUE,25
Kadeem_Harris_535,13859,0,25,0,45,TRUE,25
Karlan_Grant_585,13909,23,25,1,50,FALSE,25
Karl_Darlow_308,13621,0,25,0,44,FALSE,25
Kasper_Schmeichel_213,13503,90,25,3,50,TRUE,25
Kayne_Ramsay_565,13889,0,25,0,40,FALSE,25
Kazaiah_Sterling_578,13902,0,25,0,45,TRUE,25
Kelechi_Iheanacho_236,13527,6,25,1,57,TRUE,25
Kenneth_Zohore_107,13374,7,25,1,46,TRUE,25
Ken_Sema_446,13760,80,25,3,46,FALSE,25
Kepa_Arrizabalaga_498,13815,90,25,6,56,TRUE,25
Kevin_De Bruyne_273,13577,87,25,2,97,TRUE,25
Kevin_De Bruyne_273,13578,1,25,1,97,FALSE,25
Kevin_Long_73,13340,0,25,0,42,TRUE,25
Kevin_McDonald_183,13473,0,25,0,43,FALSE,25
Kevin_Mirallas_469,13783,0,25,0,55,TRUE,25
Kevin_Mirallas_469,13784,0,25,0,55,TRUE,25
Kieran_Dowell_528,13849,0,25,0,45,TRUE,25
Kieran_Dowell_528,13850,0,25,0,45,TRUE,25
Kieran_Trippier_357,13670,90,25,8,61,TRUE,25
Konstantinos_Mavropanos_10,13277,11,25,1,47,FALSE,25
Kortney_Hause_525,13845,0,25,0,40,FALSE,25
Kurt_Zouma_526,13846,90,25,0,50,TRUE,25
Kurt_Zouma_526,13847,90,25,0,50,TRUE,25
Kyle_Walker-Peters_358,13671,0,25,0,42,TRUE,25
Kyle_Walker_265,13561,90,25,2,64,TRUE,25
Kyle_Walker_265,13562,90,25,8,64,FALSE,25
Laurent_Depoitre_210,13500,0,25,0,51,FALSE,25
Laurent_Koscielny_3,13270,90,25,7,54,FALSE,25
Lazar_Markovic_594,13918,0,25,0,50,FALSE,25
Leander_Dendoncker_519,13839,90,25,8,43,FALSE,25
Leandro_Bacuna_589,13913,4,25,1,45,TRUE,25
Lee_Grant_520,13840,0,25,0,49,FALSE,25
Lee_Peltier_95,13362,90,25,6,39,TRUE,25
Leighton_Baines_156,13425,36,25,1,50,TRUE,25
Leighton_Baines_156,13426,0,25,0,50,TRUE,25
Leon_Balogun_54,13321,0,25,0,42,TRUE,25
Leroy_San�_275,13581,0,25,0,98,TRUE,25
Leroy_San�_275,13582,58,25,1,98,FALSE,25
Lewis_Cook_39,13306,0,25,0,47,FALSE,25
Lewis_Dunk_48,13315,90,25,6,45,TRUE,25
Loris_Karius_238,13529,0,25,0,49,FALSE,25
Lo�c_Damour_104,13371,0,25,0,43,TRUE,25
Lucas_Digne_484,13800,0,25,0,53,TRUE,25
Lucas_Digne_484,13801,90,25,1,53,TRUE,25
Lucas_Perri_584,13908,0,25,0,40,TRUE,25
Lucas_P�rez_502,13819,0,25,0,62,TRUE,25
Lucas_Rodrigues Moura da Silva_370,13683,59,25,1,68,TRUE,25
Lucas_Torreira_450,13764,90,25,1,49,FALSE,25
Luciano_Vietto_513,13833,45,25,1,53,FALSE,25
Lukasz_Fabianski_400,13714,90,25,3,48,TRUE,25
Luka_Milivojevic_150,13417,90,25,11,61,TRUE,25
Luke_Amos_523,13843,0,25,0,43,TRUE,25
Luke_Shaw_286,13599,90,25,6,50,FALSE,25
Lys_Mousset_44,13311,28,25,1,49,FALSE,25
Maarten_Stekelenburg_155,13423,0,25,0,40,TRUE,25
Maarten_Stekelenburg_155,13424,0,25,0,40,TRUE,25
Mamadou_Sakho_143,13410,90,25,7,49,TRUE,25
Manolo_Gabbiadini_349,13662,0,25,0,56,FALSE,25
Manuel_Lanzini_414,13728,0,25,0,64,TRUE,25
Marcos_Alonso_115,13382,90,25,6,65,TRUE,25
Marcos_Rojo_287,13600,0,25,0,49,FALSE,25
Marcus_Bettinelli_178,13468,0,25,0,43,FALSE,25
Marcus_Rashford_305,13618,77,25,7,77,FALSE,25
Marc_Albrighton_224,13515,0,25,0,51,TRUE,25
Marc_Navarro_385,13698,0,25,0,42,FALSE,25
Marc_Pugh_34,13301,0,25,0,43,FALSE,25
Mario_Lemina_344,13657,0,25,0,47,FALSE,25
Marko_Arnautovic_417,13731,0,25,0,69,TRUE,25
Markus_Suttner_52,13319,0,25,0,38,TRUE,25
Mark_Noble_411,13725,78,25,2,48,TRUE,25
Marouane_Fellaini_298,13611,0,25,0,48,FALSE,25
Martin_Dubravka_309,13622,90,25,2,50,FALSE,25
Martin_Kelly_140,13407,0,25,0,39,TRUE,25
Mart�n_Montoya_503,13820,90,25,6,43,TRUE,25
Marvin_Zeegelaar_384,13697,0,25,0,42,FALSE,25
Mason_Holgate_160,13433,0,25,0,43,TRUE,25
Mason_Holgate_160,13434,0,25,0,43,TRUE,25
Matej_Vydra_495,13812,0,25,0,56,TRUE,25
Mateo_Kovacic_499,13816,20,25,1,57,TRUE,25
Mathew_Ryan_47,13314,90,25,6,44,TRUE,25
Mathias_Jorgensen_195,13485,0,25,0,44,FALSE,25
Matteo_Darmian_289,13602,0,25,0,46,FALSE,25
Matteo_Guendouzi_451,13765,90,25,2,44,FALSE,25
Matthew_Connolly_93,13360,0,25,0,38,TRUE,25
Matthew_Lowton_69,13336,0,25,0,46,TRUE,25
Matty_James_229,13520,0,25,0,44,TRUE,25
Matt_Doherty_425,13739,90,25,5,53,FALSE,25
Matt_Ritchie_317,13630,85,25,2,58,FALSE,25
Matt_Targett_479,13795,90,25,1,42,FALSE,25
Maxime_Le Marchand_455,13769,90,25,0,42,FALSE,25
Max_Kilman_567,13891,0,25,0,40,FALSE,25
Max_Meyer_486,13803,18,25,1,56,TRUE,25
Max_Sanders_572,13896,0,25,0,45,TRUE,25
Maya_Yoshida_331,13644,0,25,0,41,FALSE,25
Mesut_�zil_13,13280,0,25,0,80,FALSE,25
Michael_Keane_162,13437,90,25,0,49,TRUE,25
Michael_Keane_162,13438,90,25,1,49,TRUE,25
